state,county,candidate,total votes,turnout rate
wisconsin,wood,Donald Trump,41298,0.5657337771750298
wyoming,albany,Joe Biden,18617,0.47883230452674896
wyoming,big horn,Donald Trump,5752,0.48787107718405426
wyoming,campbell,Donald Trump,19566,0.4222179063895902
wyoming,carbon,Donald Trump,6664,0.4502702702702703
wyoming,converse,Donald Trump,6970,0.504268557372305
wyoming,crook,Donald Trump,4119,0.5431170886075949
wyoming,fremont,Donald Trump,18111,0.46129747077252237
wyoming,goshen,Donald Trump,6241,0.47240935583983046
wyoming,hot springs,Donald Trump,2577,0.583956492182189
wyoming,johnson,Donald Trump,4914,0.5818827708703375
wyoming,laramie,Donald Trump,44982,0.45208040201005023
wyoming,lincoln,Donald Trump,10468,0.5278870398386284
wyoming,natrona,Donald Trump,35202,0.4408074331939192
wyoming,niobrara,Donald Trump,1308,0.5551782682512734
wyoming,park,Donald Trump,16717,0.5726176611632527
wyoming,platte,Donald Trump,4923,0.5865602287620636
wyoming,sheridan,Donald Trump,16428,0.5388879776939478
wyoming,sublette,Donald Trump,4970,0.5055436883328247
wyoming,sweetwater,Donald Trump,16603,0.39210731407788774
wyoming,teton,Joe Biden,14677,0.6255114217524719
wyoming,uinta,Donald Trump,9402,0.46484722634233167
wyoming,washakie,Donald Trump,4012,0.514029468289558
wyoming,weston,Donald Trump,3542,0.5113324671574997
